tax_order,category,sci_name,comm_name,count,country,state,lat,lon,dates,observer,comments
5507,species,"Laterallus albigularis","White-throated Crake",1,Colombia,Cauca,2.577212,-77.895876,2022-07-28,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Incidental with Diego near the airport."
34410,species,"Sporophila corvina","Variable Seedeater",1,Colombia,Cauca,2.577212,-77.895876,2022-07-28,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Incidental with Diego near the airport."
7412,species,"Coragyps atratus","Black Vulture",1,Colombia,Cauca,2.577212,-77.895876,2022-07-28,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Incidental with Diego near the airport."
7995,species,"Buteogallus anthracinus","Common Black Hawk",1,Colombia,"Nariño",2.605169,-77.928687,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Brief stop on the boat, with Andre, Sebastian, and Diego"
7416,species,"Cathartes aura","Turkey Vulture",1,Colombia,"Nariño",2.605169,-77.928687,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Brief stop on the boat, with Andre, Sebastian, and Diego"
7229,species,"Egretta thula","Snowy Egret",1,Colombia,"Nariño",2.605169,-77.928687,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Brief stop on the boat, with Andre, Sebastian, and Diego"
7412,species,"Coragyps atratus","Black Vulture",1,Colombia,"Nariño",2.605169,-77.928687,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Brief stop on the boat, with Andre, Sebastian, and Diego"
6026,species,"Actitis macularius","Spotted Sandpiper",1,Colombia,"Nariño",2.605169,-77.928687,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Brief stop on the boat, with Andre, Sebastian, and Diego"
16783,species,"Tyrannus melancholicus","Tropical Kingbird",2,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher",1,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
13131,species,"Myrmotherula pacifica","Pacific Antwren",1,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
7412,species,"Coragyps atratus","Black Vulture",1,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker",1,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
33654,species,"Ramphocelus flammigerus","Flame-rumped Tanager",2,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
34030,species,"Cyanerpes cyaneus","Red-legged Honeycreeper",6,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
33878,species,"Stilpnia larvata","Golden-hooded Tanager",2,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
1960,species,"Patagioenas subvinacea","Ruddy Pigeon",1,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
33789,species,"Thraupis episcopus","Blue-gray Tanager",2,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
4981,species,"Amazilia tzacatl","Rufous-tailed Hummingbird",1,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
7200,species,"Ardea alba","Great Egret",1,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
5085,spuh,"Trochilidae sp.","hummingbird sp.",1,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
15984,species,"Tyrannulus elatus","Yellow-crowned Tyrannulet",1,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
4130,species,"Florisuga mellivora","White-necked Jacobin",1,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
1914,species,"Patagioenas cayennensis","Pale-vented Pigeon",3,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
5716,species,"Vanellus chilensis","Southern Lapwing",1,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
3827,spuh,"Chaetura sp.","Chaetura sp.",1,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher",3,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
33813,species,"Thraupis palmarum","Palm Tanager",2,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
15315,species,"Tityra semifasciata","Masked Tityra",2,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
34030,species,"Cyanerpes cyaneus","Red-legged Honeycreeper",2,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022."
3827,spuh,"Chaetura sp.","Chaetura sp.",4,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022."
16783,species,"Tyrannus melancholicus","Tropical Kingbird",1,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022."
33654,species,"Ramphocelus flammigerus","Flame-rumped Tanager",1,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022."
7995,species,"Buteogallus anthracinus","Common Black Hawk",1,Colombia,"Nariño",2.582102,-77.941919,2022-07-27,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022."
7429,species,"Pandion haliaetus",Osprey,1,Colombia,"Nariño",2.604393,-77.946623,2022-07-28,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Incidental by boat (2.60400, -77.93437)"
6976,species,"Fregata magnificens","Magnificent Frigatebird",6,Colombia,"Nariño",2.613984,-77.929239,2022-07-28,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Incidental from the boat. (2.61398, -77.92924)"
11559,species,"Falco rufigularis","Bat Falcon",1,Colombia,"Nariño",2.613984,-77.929239,2022-07-28,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Incidental from the boat. (2.61398, -77.92924)"
9777,species,"Megaceryle torquata","Ringed Kingfisher",2,Colombia,"Nariño",2.613984,-77.929239,2022-07-28,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Incidental from the boat. (2.61398, -77.92924)"
7233,species,"Egretta caerulea","Little Blue Heron",1,Colombia,"Nariño",2.613984,-77.929239,2022-07-28,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Incidental from the boat. (2.61398, -77.92924)"
7105,species,"Pelecanus occidentalis","Brown Pelican",1,Colombia,"Nariño",2.613984,-77.929239,2022-07-28,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Incidental from the boat. (2.61398, -77.92924)"
7627,species,"Spizaetus tyrannus","Black Hawk-Eagle",1,Colombia,Cauca,2.578136,-77.900592,2022-07-30,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Incidental at 2.57776, -77.89966 with Diego, Sebastián, and Andre."
7318,species,"Nyctanassa violacea","Yellow-crowned Night-Heron",2,Colombia,"Nariño",2.604393,-77.946623,2022-07-28,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Incidental from boat with Diego. (2.59500, -77.94541)"
6026,species,"Actitis macularius","Spotted Sandpiper",3,Colombia,"Nariño",2.604393,-77.946623,2022-07-28,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Incidental from boat with Diego. (2.59500, -77.94541)"
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher",2,Colombia,Cauca,2.578136,-77.900592,2022-07-29,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
4981,species,"Amazilia tzacatl","Rufous-tailed Hummingbird",3,Colombia,Cauca,2.578136,-77.900592,2022-07-29,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
9023,species,"Trogon massena","Slaty-tailed Trogon",4,Colombia,Cauca,2.578136,-77.900592,2022-07-29,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
10471,spuh,"Ramphastos sp.","large toucan sp.",1,Colombia,Cauca,2.578136,-77.900592,2022-07-29,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
7356,species,"Mesembrinibis cayennensis","Green Ibis",1,Colombia,Cauca,2.578136,-77.900592,2022-07-29,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
8017,species,"Rupornis magnirostris","Roadside Hawk",2,Colombia,Cauca,2.578136,-77.900592,2022-07-29,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
13217,species,"Microrhopias quixensis","Dot-winged Antwren",1,Colombia,Cauca,2.578136,-77.900592,2022-07-29,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
2964,species,"Crotophaga ani","Smooth-billed Ani",1,Colombia,Cauca,2.578136,-77.900592,2022-07-29,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
30969,species,"Euphonia minuta","White-vented Euphonia",2,Colombia,Cauca,2.578136,-77.900592,2022-07-29,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
5085,spuh,"Trochilidae sp.","hummingbird sp.",1,Colombia,Cauca,2.578136,-77.900592,2022-07-29,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
33654,species,"Ramphocelus flammigerus","Flame-rumped Tanager",2,Colombia,Cauca,2.578136,-77.900592,2022-07-29,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
4130,species,"Florisuga mellivora","White-necked Jacobin",1,Colombia,Cauca,2.578136,-77.900592,2022-07-29,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Trail towards Firme from the airport, staying fairly close to the start of the trail in secondary forest."
6753,spuh,"Oceanitidae/Hydrobatidae sp. (white-rumped)","storm-petrel sp. (white-rumped)",2,Colombia,Cauca,2.86545,-77.837538,2022-08-01,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022."
9023,species,"Trogon massena","Slaty-tailed Trogon",2,Colombia,Cauca,2.5778145,-77.8992464,2022-07-31,obsr792981,""
6994,species,"Sula nebouxii","Blue-footed Booby",1,Colombia,Cauca,2.773627,-77.892165,2022-08-01,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022."
7105,species,"Pelecanus occidentalis","Brown Pelican",5,Colombia,Cauca,2.700903,-77.931275,2022-08-01,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022."
7077,species,"Nannopterum brasilianum","Neotropic Cormorant",1,Colombia,Cauca,2.700903,-77.931275,2022-08-01,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022."
6994,species,"Sula nebouxii","Blue-footed Booby",25,Colombia,Cauca,2.700903,-77.931275,2022-08-01,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022."
12328,species,"Pionus menstruus","Blue-headed Parrot",10,Colombia,Cauca,2.57458,-77.897798,2022-07-30,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. On the trail from the airport that starts in the same place as the trail to Firme, but runs south along the airport fence before turning west to parallel the trail to Firme. In edge habitat and secondary forest."
4212,species,"Phaethornis striigularis","Stripe-throated Hermit",1,Colombia,Cauca,2.57458,-77.897798,2022-07-30,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. On the trail from the airport that starts in the same place as the trail to Firme, but runs south along the airport fence before turning west to parallel the trail to Firme. In edge habitat and secondary forest."
8017,species,"Rupornis magnirostris","Roadside Hawk",1,Colombia,Cauca,2.57458,-77.897798,2022-07-30,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. On the trail from the airport that starts in the same place as the trail to Firme, but runs south along the airport fence before turning west to parallel the trail to Firme. In edge habitat and secondary forest."
5507,species,"Laterallus albigularis","White-throated Crake",1,Colombia,Cauca,2.57458,-77.897798,2022-07-30,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. On the trail from the airport that starts in the same place as the trail to Firme, but runs south along the airport fence before turning west to parallel the trail to Firme. In edge habitat and secondary forest."
12944,species,"Thamnophilus atrinucha","Black-crowned Antshrike",1,Colombia,Cauca,2.57458,-77.897798,2022-07-30,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. On the trail from the airport that starts in the same place as the trail to Firme, but runs south along the airport fence before turning west to parallel the trail to Firme. In edge habitat and secondary forest."
4981,species,"Amazilia tzacatl","Rufous-tailed Hummingbird",1,Colombia,Cauca,2.57458,-77.897798,2022-07-30,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. On the trail from the airport that starts in the same place as the trail to Firme, but runs south along the airport fence before turning west to parallel the trail to Firme. In edge habitat and secondary forest."
33813,species,"Thraupis palmarum","Palm Tanager",2,Colombia,Cauca,2.57458,-77.897798,2022-07-30,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. On the trail from the airport that starts in the same place as the trail to Firme, but runs south along the airport fence before turning west to parallel the trail to Firme. In edge habitat and secondary forest."
33654,species,"Ramphocelus flammigerus","Flame-rumped Tanager",1,Colombia,Cauca,2.57458,-77.897798,2022-07-30,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. On the trail from the airport that starts in the same place as the trail to Firme, but runs south along the airport fence before turning west to parallel the trail to Firme. In edge habitat and secondary forest."
6976,species,"Fregata magnificens","Magnificent Frigatebird",1,Colombia,Cauca,2.57458,-77.897798,2022-07-30,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. On the trail from the airport that starts in the same place as the trail to Firme, but runs south along the airport fence before turning west to parallel the trail to Firme. In edge habitat and secondary forest."
15124,species,"Manacus manacus","White-bearded Manakin",2,Colombia,Cauca,2.57458,-77.897798,2022-07-30,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. On the trail from the airport that starts in the same place as the trail to Firme, but runs south along the airport fence before turning west to parallel the trail to Firme. In edge habitat and secondary forest."
13414,species,"Poliocrania exsul","Chestnut-backed Antbird",1,Colombia,Cauca,2.57458,-77.897798,2022-07-30,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. On the trail from the airport that starts in the same place as the trail to Firme, but runs south along the airport fence before turning west to parallel the trail to Firme. In edge habitat and secondary forest."
15118,species,"Manacus vitellinus","Golden-collared Manakin",1,Colombia,Cauca,2.57458,-77.897798,2022-07-30,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. On the trail from the airport that starts in the same place as the trail to Firme, but runs south along the airport fence before turning west to parallel the trail to Firme. In edge habitat and secondary forest."
26616,species,"Cantorchilus leucopogon","Stripe-throated Wren",1,Colombia,Cauca,2.57458,-77.897798,2022-07-30,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. On the trail from the airport that starts in the same place as the trail to Firme, but runs south along the airport fence before turning west to parallel the trail to Firme. In edge habitat and secondary forest."
16783,species,"Tyrannus melancholicus","Tropical Kingbird",2,Colombia,Cauca,2.57458,-77.897798,2022-07-30,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. On the trail from the airport that starts in the same place as the trail to Firme, but runs south along the airport fence before turning west to parallel the trail to Firme. In edge habitat and secondary forest."
7627,species,"Spizaetus tyrannus","Black Hawk-Eagle",1,Colombia,Cauca,2.578136,-77.900592,2022-07-30,obsr792981,""
7247,species,"Bubulcus ibis","Cattle Egret",5,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
5507,species,"Laterallus albigularis","White-throated Crake",2,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
2325,species,"Leptotila pallida","Pallid Dove",1,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
34631,species,"Saltator maximus","Buff-throated Saltator",1,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
5716,species,"Vanellus chilensis","Southern Lapwing",2,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher",4,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
4981,species,"Amazilia tzacatl","Rufous-tailed Hummingbird",3,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
34378,species,"Sporophila telasco","Chestnut-throated Seedeater",2,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
12328,species,"Pionus menstruus","Blue-headed Parrot",1,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
34410,species,"Sporophila corvina","Variable Seedeater",6,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
7412,species,"Coragyps atratus","Black Vulture",2,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
34396,species,"Sporophila funerea","Thick-billed Seed-Finch",4,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
7416,species,"Cathartes aura","Turkey Vulture",3,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
7463,species,"Chondrohierax uncinatus","Hook-billed Kite",2,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
1914,species,"Patagioenas cayennensis","Pale-vented Pigeon",1,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
16783,species,"Tyrannus melancholicus","Tropical Kingbird",6,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
34360,species,"Volatinia jacarina","Blue-black Grassquit",1,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
33789,species,"Thraupis episcopus","Blue-gray Tanager",2,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
1960,species,"Patagioenas subvinacea","Ruddy Pigeon",1,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
2964,species,"Crotophaga ani","Smooth-billed Ani",8,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
33654,species,"Ramphocelus flammigerus","Flame-rumped Tanager",3,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
1974,species,"Patagioenas goodsoni","Dusky Pigeon",1,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
23152,species,"Pygochelidon cyanoleuca","Blue-and-white Swallow",2,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
33813,species,"Thraupis palmarum","Palm Tanager",4,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
23198,species,"Progne chalybea","Gray-breasted Martin",2,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
6040,species,"Tringa semipalmata",Willet,1,Colombia,"Nariño",2.655322,-77.922992,2022-08-01,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. While changing to the fast boat to Buenaventura. 2.65523, -77.92294"
6040,species,"Tringa semipalmata",Willet,1,Colombia,"Nariño",2.655322,-77.922992,2022-08-01,obsr792981,""
6994,species,"Sula nebouxii","Blue-footed Booby",1,Colombia,Cauca,2.773627,-77.892165,2022-08-01,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022."
7105,species,"Pelecanus occidentalis","Brown Pelican",5,Colombia,Cauca,2.700903,-77.931275,2022-08-01,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022."
7077,species,"Nannopterum brasilianum","Neotropic Cormorant",1,Colombia,Cauca,2.700903,-77.931275,2022-08-01,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022."
6994,species,"Sula nebouxii","Blue-footed Booby",25,Colombia,Cauca,2.700903,-77.931275,2022-08-01,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022."
6040,species,"Tringa semipalmata",Willet,1,Colombia,"Nariño",2.655322,-77.922992,2022-08-01,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. While changing to the fast boat to Buenaventura. 2.65523, -77.92294"
7247,species,"Bubulcus ibis","Cattle Egret",5,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
5507,species,"Laterallus albigularis","White-throated Crake",2,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
2325,species,"Leptotila pallida","Pallid Dove",1,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
34631,species,"Saltator maximus","Buff-throated Saltator",1,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
5716,species,"Vanellus chilensis","Southern Lapwing",2,Colombia,Cauca,2.577212,-77.895876,2022-07-31,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Andre, mostly in the airport fields."
