10407,species,"Pteroglossus torquatus","Collared Aracari","",4,Colombia,"Valle del Cauca",3.8383471,-76.8975967,2022-07-26,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1501230209,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birds seen as we walked through town from the brujita stop to the entrance of the reserve.  With Andre; Sebastian; and Yenifer"
10407,species,"Pteroglossus torquatus","Collared Aracari","",4,Colombia,"Valle del Cauca",3.8383471,-76.8975967,2022-07-26,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1500880682,""
10407,species,"Pteroglossus torquatus","Collared Aracari","",4,Colombia,"Valle del Cauca",3.8687749,-76.8317861,2022-07-23,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1484899382,""
10407,species,"Pteroglossus torquatus","Collared Aracari","",5,Colombia,"Valle del Cauca",3.84442,-76.793789,2022-07-22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486645116,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding the balcony and around the hotel with Andre."
10407,species,"Pteroglossus torquatus","Collared Aracari","",5,Colombia,"Valle del Cauca",3.84442,-76.793789,2022-07-22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486652273,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding the balcony and around the hotel with Andre."
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Valle del Cauca",3.838641,-76.792851,2022-07-25,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486346455,Manacus2022_
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Valle del Cauca",3.8486402,-76.787372,2022-07-23,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507154698,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing. This list includes doubling back to check nets so we passed through the middle elevations multiple times."
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Valle del Cauca",3.8486402,-76.787372,2022-07-23,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485964789,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing. This list includes doubling back to check nets so we passed through the middle elevations multiple times."
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Valle del Cauca",3.853589,-76.856121,2022-07-22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1484209482,Manacus2022_Lluvia
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Valle del Cauca",3.871073,-76.832098,2022-07-25,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486341438,Manacus2022_
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Valle del Cauca",3.834444,-76.889167,2022-07-26,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486640202,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre; Sebastian; and Yenifer in the San Cipriano reserve. Worked the road starting from the entrance; and did one loop trail through the forest twice. Sunny and warm; lots of birds."
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Valle del Cauca",3.834444,-76.889167,2022-07-26,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486652448,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre; Sebastian; and Jennifer in the San Cipriano reserve. Worked the road starting from the entrance; and did one loop trail through the forest twice. Sunny and warm; lots of birds."
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Valle del Cauca",3.834444,-76.889167,2022-07-26,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486863369,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Valle del Cauca",3.8486402,-76.787372,2022-07-10,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1477535035,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Hike up into the Área de Conservacón Quebrada Pericos--scouting for Manacus. Made it several hundred meters along trail before turning back. Hit one nice flock right where we turned around. Very steep climb up; reaching ~400 meters elevation or a little more."
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Valle del Cauca",3.8486402,-76.787372,2022-07-10,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854661,"Manacus2022_Hike up into the Área de Conservacón Quebrada Pericos--scouting for Manacus. Made it several hundred meters along trail before turning back. Hit one nice flock right where we turned around. Very steep climb up; reaching ~400 meters elevation or a little more."
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Valle del Cauca",3.8486402,-76.787372,2022-07-10,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1497533034,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Valle del Cauca",3.8486402,-76.787372,2022-07-24,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507154720,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon; Valentina; and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing where we ended the list."
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",2,Colombia,"Valle del Cauca",3.8486402,-76.787372,2022-07-24,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485972536,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon; Valentina; and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing where we ended the list."
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",3,Colombia,"Valle del Cauca",3.8472427,-76.7866175,2022-07-25,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1487082089,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",3,Colombia,"Valle del Cauca",3.8685128,-76.8315208,2022-07-24,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485334726,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",3,Colombia,"Valle del Cauca",3.8685128,-76.8315208,2022-07-24,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485336542,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",3,Colombia,"Valle del Cauca",3.8705083,-76.8323307,2022-07-22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1484889101,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",4,Colombia,"Valle del Cauca",3.8444195,-76.7937751,2022-07-10,obsr169881,1,URN:CornellLabOfOrnithology:EBIRD:OBS1477525967,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego Cueva; Maira Holguín; and Sebastian Pérez-Peña. Stationary count from the balcony next to our rooms overlooking the river. A large; fruiting Cecropia was drawing in a steady stream of frugivores."
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",4,Colombia,"Valle del Cauca",3.8444195,-76.7937751,2022-07-10,obsr436508,1,URN:CornellLabOfOrnithology:EBIRD:OBS1498845614,"Manacus2022_LSU + Humboldt Institute. With Diego Cueva; Maira Holguín; and Sebastian Pérez-Peña. Stationary count from the balcony next to our rooms overlooking the river. A large; fruiting Cecropia was drawing in a steady stream of frugivores."
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",4,Colombia,"Valle del Cauca",3.8444195,-76.7937751,2022-07-10,obsr792981,1,URN:CornellLabOfOrnithology:EBIRD:OBS1477788438,""
10459,species,"Ramphastos brevis","Choco Toucan","",1,Colombia,"Valle del Cauca",3.834444,-76.889167,2022-07-26,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486640213,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre; Sebastian; and Yenifer in the San Cipriano reserve. Worked the road starting from the entrance; and did one loop trail through the forest twice. Sunny and warm; lots of birds."
10459,species,"Ramphastos brevis","Choco Toucan","",1,Colombia,"Valle del Cauca",3.834444,-76.889167,2022-07-26,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486652459,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre; Sebastian; and Jennifer in the San Cipriano reserve. Worked the road starting from the entrance; and did one loop trail through the forest twice. Sunny and warm; lots of birds."
10459,species,"Ramphastos brevis","Choco Toucan","",1,Colombia,"Valle del Cauca",3.834444,-76.889167,2022-07-26,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486863380,""
10459,species,"Ramphastos brevis","Choco Toucan","",1,Colombia,"Valle del Cauca",3.858075,-76.80573,2022-07-24,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485294944,"Manacus2022_Guía Gustavo Banguera"
10459,species,"Ramphastos brevis","Choco Toucan","",1,Colombia,"Valle del Cauca",3.858254,-76.806882,2022-07-25,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507564763,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. From edge of the town (3.85825; -76.80688) of Triana up to the wooden observation platform near second cell tower (~565 meters elevation; 3.85487; -76.81732). Very steep hike up through nice secondary/logged forest. With Eamon and guide Gustavo (from Triana). Light rain on and off."
10459,species,"Ramphastos brevis","Choco Toucan","",1,Colombia,"Valle del Cauca",3.858254,-76.806882,2022-07-25,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485978566,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. From edge of the town (3.85825; -76.80688) of Triana up to the wooden observation platform near second cell tower (~565 meters elevation; 3.85487; -76.81732). Very steep hike up through nice secondary/logged forest. With Eamon and guide Gustavo (from Triana). Light rain on and off."
10459,species,"Ramphastos brevis","Choco Toucan","",1,Colombia,"Valle del Cauca",3.8685128,-76.8315208,2022-07-24,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485334723,""
10459,species,"Ramphastos brevis","Choco Toucan","",1,Colombia,"Valle del Cauca",3.8705083,-76.8323307,2022-07-22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1484889095,""
10459,species,"Ramphastos brevis","Choco Toucan","",2,Colombia,"Valle del Cauca",3.843161,-76.791175,2022-07-11,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1477544525,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego; Maira; and Sebastian."
