tax_order,category,sci_name,comm_name,exotic,count,country,state,lat,lon,dates,observer,media,gui,comments
15258,species,"Querula purpurata","Purple-throated Fruitcrow","",2,Colombia,"Nariño",2.584907,-77.928387,7/28/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488188505,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Trail between Firme and Guapi. With Sebastian and guide Julian. Ended list after setting up second set of nets."
15258,species,"Querula purpurata","Purple-throated Fruitcrow","",2,Colombia,"Nariño",2.584907,-77.928387,7/28/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507642369,""
15271,species,"Cotinga nattererii","Blue Cotinga","",2,Colombia,"Nariño",2.604152,-77.929198,7/28/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507556296,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. In Buenavista for the meeting with the consejo. With Eamon, Diego, and Sebastian."
15271,species,"Cotinga nattererii","Blue Cotinga","",2,Colombia,"Nariño",2.604152,-77.929198,7/28/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488139260,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. In Buenavista for the meeting with the consejo. With Eamon, Diego, and Sebastian."
15271,species,"Cotinga nattererii","Blue Cotinga","",2,Colombia,"Nariño",2.604152,-77.929198,7/28/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1508318856,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. In Buenavista for the meeting with the consejo. With Eamon, Diego, and Sebastian."
15271,species,"Cotinga nattererii","Blue Cotinga","",2,Colombia,"Nariño",2.604152,-77.929198,7/28/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507643449,""
15297,species,"Carpodectes hopkei","Black-tipped Cotinga","",1,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr164915,1,URN:CornellLabOfOrnithology:EBIRD:OBS1507811239,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A walk through the town of Firme de San José in open habitat with scattered trees on the way to the Firme-Guapi trail. Stopped the list before entering forest. With Diego, Eamon, Sebastian, Cisto (guide), and Julian (our young teenage guide)."
15297,species,"Carpodectes hopkei","Black-tipped Cotinga","",1,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr169881,1,URN:CornellLabOfOrnithology:EBIRD:OBS1488119968,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A walk through the town of Firme de San José in open habitat with scattered trees on the way to the Firme-Guapi trail. Stopped the list before entering forest. With Diego, Eamon, Sebastian, Cisto (guide), and Julian (our young teenage guide)."
15297,species,"Carpodectes hopkei","Black-tipped Cotinga","",1,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr436508,1,URN:CornellLabOfOrnithology:EBIRD:OBS1508318866,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A walk through the town of Firme de San José in open habitat with scattered trees on the way to the Firme-Guapi trail. Stopped the list before entering forest. With Diego, Eamon, Sebastian, Cisto (guide), and Julian (our young teenage guide)."
15297,species,"Carpodectes hopkei","Black-tipped Cotinga","",1,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr792981,1,URN:CornellLabOfOrnithology:EBIRD:OBS1507643433,""
15297,species,"Carpodectes hopkei","Black-tipped Cotinga","",1,Colombia,"Nariño",2.58215,-77.941755,7/27/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492577981,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding around the village of Firmé."
15297,species,"Carpodectes hopkei","Black-tipped Cotinga","",1,Colombia,"Nariño",2.58215,-77.941755,7/27/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492068685,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022."
15297,species,"Carpodectes hopkei","Black-tipped Cotinga","",1,Colombia,"Nariño",2.58215,-77.941755,7/27/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1487236738,Manacus2022_
15297,species,"Carpodectes hopkei","Black-tipped Cotinga","",1,Colombia,"Nariño",2.58215,-77.941755,7/27/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1487761504,""
15315,species,"Tityra semifasciata","Masked Tityra","",1,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507811245,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A walk through the town of Firme de San José in open habitat with scattered trees on the way to the Firme-Guapi trail. Stopped the list before entering forest. With Diego, Eamon, Sebastian, Cisto (guide), and Julian (our young teenage guide)."
15315,species,"Tityra semifasciata","Masked Tityra","",1,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488119974,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A walk through the town of Firme de San José in open habitat with scattered trees on the way to the Firme-Guapi trail. Stopped the list before entering forest. With Diego, Eamon, Sebastian, Cisto (guide), and Julian (our young teenage guide)."
15315,species,"Tityra semifasciata","Masked Tityra","",1,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1508318872,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A walk through the town of Firme de San José in open habitat with scattered trees on the way to the Firme-Guapi trail. Stopped the list before entering forest. With Diego, Eamon, Sebastian, Cisto (guide), and Julian (our young teenage guide)."
15315,species,"Tityra semifasciata","Masked Tityra","",1,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507643439,""
15315,species,"Tityra semifasciata","Masked Tityra","",2,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492549548,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Sixto, and an entourage of kids."
15315,species,"Tityra semifasciata","Masked Tityra","",2,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492556151,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
15315,species,"Tityra semifasciata","Masked Tityra","",2,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854895,"Manacus2022_A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
15315,species,"Tityra semifasciata","Masked Tityra","",2,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492555313,""
15457,species,"Terenotriccus erythrurus","Ruddy-tailed Flycatcher","",1,Colombia,"Nariño",2.5829172,-77.9261664,7/28/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488141030,""
15457,species,"Terenotriccus erythrurus","Ruddy-tailed Flycatcher","",1,Colombia,"Nariño",2.5845017,-77.936391,7/28/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492068676,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022."
15457,species,"Terenotriccus erythrurus","Ruddy-tailed Flycatcher","",1,Colombia,"Nariño",2.5845017,-77.936391,7/28/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488138208,""
15457,species,"Terenotriccus erythrurus","Ruddy-tailed Flycatcher","",1,Colombia,"Nariño",2.584907,-77.928387,7/28/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488180973,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. List heading back towards town and checking nets. With Sebastian for a few minutes here and there but mostly just with guide Johann. Forest very quiet. Stopped list when I reached forest edge near town of Firme."
15457,species,"Terenotriccus erythrurus","Ruddy-tailed Flycatcher","",1,Colombia,"Nariño",2.584907,-77.928387,7/28/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488188507,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Trail between Firme and Guapi. With Sebastian and guide Julian. Ended list after setting up second set of nets."
15457,species,"Terenotriccus erythrurus","Ruddy-tailed Flycatcher","",1,Colombia,"Nariño",2.584907,-77.928387,7/28/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507642345,""
15457,species,"Terenotriccus erythrurus","Ruddy-tailed Flycatcher","",1,Colombia,"Nariño",2.584907,-77.928387,7/28/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507642371,""
15552,species,"Mionectes olivaceus","Olive-striped Flycatcher","",2,Colombia,"Nariño",2.5829172,-77.9261664,7/28/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488135925,""
15645,species,"Myiornis atricapillus","Black-capped Pygmy-Tyrant","",1,Colombia,"Nariño",2.584907,-77.928387,7/28/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488180971,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. List heading back towards town and checking nets. With Sebastian for a few minutes here and there but mostly just with guide Johann. Forest very quiet. Stopped list when I reached forest edge near town of Firme."
15645,species,"Myiornis atricapillus","Black-capped Pygmy-Tyrant","",1,Colombia,"Nariño",2.584907,-77.928387,7/28/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507642343,""
15645,species,"Myiornis atricapillus","Black-capped Pygmy-Tyrant","",4,Colombia,"Nariño",2.584907,-77.928387,7/28/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488188502,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Trail between Firme and Guapi. With Sebastian and guide Julian. Ended list after setting up second set of nets."
15645,species,"Myiornis atricapillus","Black-capped Pygmy-Tyrant","",4,Colombia,"Nariño",2.584907,-77.928387,7/28/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507642366,""
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher","",1,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492549529,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Sixto, and an entourage of kids."
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher","",1,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492556132,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher","",1,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854876,"Manacus2022_A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher","",1,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492555294,""
15984,species,"Tyrannulus elatus","Yellow-crowned Tyrannulet","",1,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507811237,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A walk through the town of Firme de San José in open habitat with scattered trees on the way to the Firme-Guapi trail. Stopped the list before entering forest. With Diego, Eamon, Sebastian, Cisto (guide), and Julian (our young teenage guide)."
15984,species,"Tyrannulus elatus","Yellow-crowned Tyrannulet","",1,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488119966,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A walk through the town of Firme de San José in open habitat with scattered trees on the way to the Firme-Guapi trail. Stopped the list before entering forest. With Diego, Eamon, Sebastian, Cisto (guide), and Julian (our young teenage guide)."
15984,species,"Tyrannulus elatus","Yellow-crowned Tyrannulet","",1,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1508318864,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A walk through the town of Firme de San José in open habitat with scattered trees on the way to the Firme-Guapi trail. Stopped the list before entering forest. With Diego, Eamon, Sebastian, Cisto (guide), and Julian (our young teenage guide)."
15984,species,"Tyrannulus elatus","Yellow-crowned Tyrannulet","",1,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507643431,""
15984,species,"Tyrannulus elatus","Yellow-crowned Tyrannulet","",1,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492549541,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Sixto, and an entourage of kids."
15984,species,"Tyrannulus elatus","Yellow-crowned Tyrannulet","",1,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492556144,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
15984,species,"Tyrannulus elatus","Yellow-crowned Tyrannulet","",1,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854888,"Manacus2022_A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
15984,species,"Tyrannulus elatus","Yellow-crowned Tyrannulet","",1,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492555306,""
15984,species,"Tyrannulus elatus","Yellow-crowned Tyrannulet","",2,Colombia,"Nariño",2.584907,-77.928387,7/28/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488188500,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Trail between Firme and Guapi. With Sebastian and guide Julian. Ended list after setting up second set of nets."
15984,species,"Tyrannulus elatus","Yellow-crowned Tyrannulet","",2,Colombia,"Nariño",2.584907,-77.928387,7/28/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507642364,""
16360,species,"Pyrocephalus rubinus","Vermilion Flycatcher","",1,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507811248,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A walk through the town of Firme de San José in open habitat with scattered trees on the way to the Firme-Guapi trail. Stopped the list before entering forest. With Diego, Eamon, Sebastian, Cisto (guide), and Julian (our young teenage guide)."
16360,species,"Pyrocephalus rubinus","Vermilion Flycatcher","",1,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488119977,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A walk through the town of Firme de San José in open habitat with scattered trees on the way to the Firme-Guapi trail. Stopped the list before entering forest. With Diego, Eamon, Sebastian, Cisto (guide), and Julian (our young teenage guide)."
16360,species,"Pyrocephalus rubinus","Vermilion Flycatcher","",1,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1508318875,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A walk through the town of Firme de San José in open habitat with scattered trees on the way to the Firme-Guapi trail. Stopped the list before entering forest. With Diego, Eamon, Sebastian, Cisto (guide), and Julian (our young teenage guide)."
16360,species,"Pyrocephalus rubinus","Vermilion Flycatcher","",1,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507643442,""
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",2,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507811234,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A walk through the town of Firme de San José in open habitat with scattered trees on the way to the Firme-Guapi trail. Stopped the list before entering forest. With Diego, Eamon, Sebastian, Cisto (guide), and Julian (our young teenage guide)."
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",2,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488119963,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A walk through the town of Firme de San José in open habitat with scattered trees on the way to the Firme-Guapi trail. Stopped the list before entering forest. With Diego, Eamon, Sebastian, Cisto (guide), and Julian (our young teenage guide)."
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",2,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1508318861,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A walk through the town of Firme de San José in open habitat with scattered trees on the way to the Firme-Guapi trail. Stopped the list before entering forest. With Diego, Eamon, Sebastian, Cisto (guide), and Julian (our young teenage guide)."
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",2,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507643428,""
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",3,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492539903,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding in the village with some local kids."
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",3,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492549546,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Sixto, and an entourage of kids."
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",3,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492556149,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",3,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854893,"Manacus2022_A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
16718,species,"Myiozetetes cayanensis","Rusty-margined Flycatcher","",3,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492555311,""
16783,species,"Tyrannus melancholicus","Tropical Kingbird","",1,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492549683,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022."
16783,species,"Tyrannus melancholicus","Tropical Kingbird","",1,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492556154,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022."
16783,species,"Tyrannus melancholicus","Tropical Kingbird","",1,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854872,Manacus2022_
16783,species,"Tyrannus melancholicus","Tropical Kingbird","",1,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492555290,""
16783,species,"Tyrannus melancholicus","Tropical Kingbird","",1,Colombia,"Nariño",2.58215,-77.941755,7/27/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492577976,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding around the village of Firmé."
16783,species,"Tyrannus melancholicus","Tropical Kingbird","",1,Colombia,"Nariño",2.58215,-77.941755,7/27/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492068680,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022."
16783,species,"Tyrannus melancholicus","Tropical Kingbird","",1,Colombia,"Nariño",2.58215,-77.941755,7/27/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1487236733,Manacus2022_
16783,species,"Tyrannus melancholicus","Tropical Kingbird","",1,Colombia,"Nariño",2.58215,-77.941755,7/27/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1487761499,""
16783,species,"Tyrannus melancholicus","Tropical Kingbird","",2,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507811233,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A walk through the town of Firme de San José in open habitat with scattered trees on the way to the Firme-Guapi trail. Stopped the list before entering forest. With Diego, Eamon, Sebastian, Cisto (guide), and Julian (our young teenage guide)."
16783,species,"Tyrannus melancholicus","Tropical Kingbird","",2,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488119962,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A walk through the town of Firme de San José in open habitat with scattered trees on the way to the Firme-Guapi trail. Stopped the list before entering forest. With Diego, Eamon, Sebastian, Cisto (guide), and Julian (our young teenage guide)."
16783,species,"Tyrannus melancholicus","Tropical Kingbird","",2,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1508318860,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A walk through the town of Firme de San José in open habitat with scattered trees on the way to the Firme-Guapi trail. Stopped the list before entering forest. With Diego, Eamon, Sebastian, Cisto (guide), and Julian (our young teenage guide)."
16783,species,"Tyrannus melancholicus","Tropical Kingbird","",2,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507643427,""
16783,species,"Tyrannus melancholicus","Tropical Kingbird","",2,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492549528,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Sixto, and an entourage of kids."
16783,species,"Tyrannus melancholicus","Tropical Kingbird","",2,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492556131,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
16783,species,"Tyrannus melancholicus","Tropical Kingbird","",2,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854875,"Manacus2022_A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
16783,species,"Tyrannus melancholicus","Tropical Kingbird","",2,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492555293,""
18410,species,"Pachysylvia decurtata","Lesser Greenlet","",1,Colombia,"Nariño",2.584907,-77.928387,7/28/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488188509,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Trail between Firme and Guapi. With Sebastian and guide Julian. Ended list after setting up second set of nets."
18410,species,"Pachysylvia decurtata","Lesser Greenlet","",1,Colombia,"Nariño",2.584907,-77.928387,7/28/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507642372,""
1914,species,"Patagioenas cayennensis","Pale-vented Pigeon","",1,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507811240,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A walk through the town of Firme de San José in open habitat with scattered trees on the way to the Firme-Guapi trail. Stopped the list before entering forest. With Diego, Eamon, Sebastian, Cisto (guide), and Julian (our young teenage guide)."
1914,species,"Patagioenas cayennensis","Pale-vented Pigeon","",1,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488119969,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A walk through the town of Firme de San José in open habitat with scattered trees on the way to the Firme-Guapi trail. Stopped the list before entering forest. With Diego, Eamon, Sebastian, Cisto (guide), and Julian (our young teenage guide)."
1914,species,"Patagioenas cayennensis","Pale-vented Pigeon","",1,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1508318867,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A walk through the town of Firme de San José in open habitat with scattered trees on the way to the Firme-Guapi trail. Stopped the list before entering forest. With Diego, Eamon, Sebastian, Cisto (guide), and Julian (our young teenage guide)."
1914,species,"Patagioenas cayennensis","Pale-vented Pigeon","",1,Colombia,"Nariño",2.58205,-77.94202,7/28/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507643434,""
1914,species,"Patagioenas cayennensis","Pale-vented Pigeon","",3,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492549543,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Sixto, and an entourage of kids."
1914,species,"Patagioenas cayennensis","Pale-vented Pigeon","",3,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492556146,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
1914,species,"Patagioenas cayennensis","Pale-vented Pigeon","",3,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854890,"Manacus2022_A rainy afternoon walk through town with Diego, Andre, Sebastian, Cisto, and an entourage of kids."
1914,species,"Patagioenas cayennensis","Pale-vented Pigeon","",3,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492555308,""
1960,species,"Patagioenas subvinacea","Ruddy Pigeon","",1,Colombia,"Nariño",2.581362,-77.92214,7/28/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492552432,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Diego. Walking the trail between Firmé and Guapi- stopped this list at the Cauca border."
1960,species,"Patagioenas subvinacea","Ruddy Pigeon","",1,Colombia,"Nariño",2.581362,-77.92214,7/28/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854868,"Manacus2022_With Diego. Walking the trail between Firmé and Guapi- stopped this list at the Cauca border."
1960,species,"Patagioenas subvinacea","Ruddy Pigeon","",1,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492539908,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding in the village with some local kids."
