tax_order,category,sci_name,comm_name,exotic,count,country,state,lat,lon,dates,observer,media,gui,comments
10412,issf,"Pteroglossus torquatus","Collared Aracari","",1,Colombia,"Chocó",5.6245531,-77.4174136,5/5/18,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS612728813,""
10412,issf,"Pteroglossus torquatus","Collared Aracari","",1,Colombia,"Chocó",5.62818,-77.408465,5/5/18,obsr839804,0,URN:CornellLabOfOrnithology:EBIRD:OBS612915740,""
10412,issf,"Pteroglossus torquatus","Collared Aracari","",11,Colombia,"Chocó",5.616874,-77.420572,5/5/18,obsr839749,0,URN:CornellLabOfOrnithology:EBIRD:OBS612769244,""
10412,issf,"Pteroglossus torquatus","Collared Aracari","",2,Colombia,"Chocó",5.6241466,-77.4194989,9/5/99,obsr477997,0,URN:CornellLabOfOrnithology:EBIRD:OBS972572749,""
10412,issf,"Pteroglossus torquatus","Collared Aracari","",2,Colombia,"Chocó",5.6247752,-77.4176245,2/20/17,obsr111997,0,URN:CornellLabOfOrnithology:EBIRD:OBS471046271,""
10412,issf,"Pteroglossus torquatus","Collared Aracari","",3,Colombia,"Chocó",5.6241466,-77.4194989,9/3/99,obsr477997,0,URN:CornellLabOfOrnithology:EBIRD:OBS972558180,""
10412,issf,"Pteroglossus torquatus","Collared Aracari","",4,Colombia,"Chocó",5.619053,-77.429061,8/26/16,obsr758132,0,URN:CornellLabOfOrnithology:EBIRD:OBS426797873,"Observaciones alrededor de la cabaña de Playa Terco y sendero por el río Terco. Selva tropical muy húmeda del Pacífico. Observacion de especies endémicas.  <br />Submitted from eBird for iOS, version 1.2.6 Build 75"
10412,issf,"Pteroglossus torquatus","Collared Aracari","",4,Colombia,"Chocó",5.6245866,-77.4187948,2/20/17,obsr111997,1,URN:CornellLabOfOrnithology:EBIRD:OBS471045362,""
10412,issf,"Pteroglossus torquatus","Collared Aracari","",5,Colombia,"Chocó",5.624328,-77.418273,5/5/18,obsr839804,0,URN:CornellLabOfOrnithology:EBIRD:OBS612912252,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.574783,-77.495739,7/20/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1483079698,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. FYI had one earlier observation this morning: an incidental on hike out to nets on Camino to Rio Arusisito. It was a recording of a high pitched song. Started current list at far nets on Camino to Rio Arusisito. With Sammy as guide. Stopped list when torrential rain started."
