tax_order,category,sci_name,comm_name,count,country,state,lat,lon,dates,observer,comments
2230,species,"Columbina talpacoti","Ruddy Ground Dove",2,Colombia,"Valle del Cauca",3.8386910,-76.7936910,2022-07-11,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Started list at highway next to the Estadero Popamamba and sede of the consejo for the surrounding communities. We then walked west and crossed the river on the hanging foot bridge to Vereda El Salto--Km 47. We then birded along the railroad tracks parallel to the river. We then walked back to the highway, walked north along highway, and ended the list near Quebrada Pericos. With Sebastian and Maira."
2230,species,"Columbina talpacoti","Ruddy Ground Dove",2,Colombia,"Valle del Cauca",3.8386910,-76.7936910,2022-07-11,obsr792981,""
2230,species,"Columbina talpacoti","Ruddy Ground Dove",2,Colombia,"Valle del Cauca",3.8386910,-76.7936910,2022-07-11,obsr803013,""
2271,species,"Geotrygon montana","Ruddy Quail-Dove",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-22,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Restricted access- entrance only with guide and permission. With Andre and Victor. Hiking up the very steep trail from ~230 meters elevation at the road to ~500 meters at the clearing where we ended (and had the cotingas and possible umbrellabird)."
2271,species,"Geotrygon montana","Ruddy Quail-Dove",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-22,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Restricted access- entrance only with guide and permission. With Andre and Victor. Hiking up the very steep trail from ~230 meters elevation at the road to ~500 meters at the clearing where we ended (and had the cotingas and possible umbrellabird)."
23152,species,"Pygochelidon cyanoleuca","Blue-and-white Swallow",1,Colombia,"Valle del Cauca",3.8386910,-76.7936910,2022-07-11,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Started list at highway next to the Estadero Popamamba and sede of the consejo for the surrounding communities. We then walked west and crossed the river on the hanging foot bridge to Vereda El Salto--Km 47. We then birded along the railroad tracks parallel to the river. We then walked back to the highway, walked north along highway, and ended the list near Quebrada Pericos. With Sebastian and Maira."
23152,species,"Pygochelidon cyanoleuca","Blue-and-white Swallow",1,Colombia,"Valle del Cauca",3.8386910,-76.7936910,2022-07-11,obsr792981,""
23152,species,"Pygochelidon cyanoleuca","Blue-and-white Swallow",1,Colombia,"Valle del Cauca",3.8386910,-76.7936910,2022-07-11,obsr803013,""
23152,species,"Pygochelidon cyanoleuca","Blue-and-white Swallow",1,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-22,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Around the hotel grounds. With Andre, also Diego and Sebastian for parts."
23152,species,"Pygochelidon cyanoleuca","Blue-and-white Swallow",1,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-22,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Around the hotel grounds. With Andre, also Diego and Sebastian for parts."
23152,species,"Pygochelidon cyanoleuca","Blue-and-white Swallow",1,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-22,obsr436508,"Manacus2022_Around the hotel grounds. With Andre, also Diego and Sebastian for parts."
23152,species,"Pygochelidon cyanoleuca","Blue-and-white Swallow",1,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-22,obsr792981,""
23152,species,"Pygochelidon cyanoleuca","Blue-and-white Swallow",1,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-26,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. A few species in the rain while packing up- started the list for the Ramphocelus"
23152,species,"Pygochelidon cyanoleuca","Blue-and-white Swallow",1,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-26,obsr169881,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. A few species in the rain while packing up- started the list for the Ramphocelus"
23152,species,"Pygochelidon cyanoleuca","Blue-and-white Swallow",1,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-26,obsr792981,""
23152,species,"Pygochelidon cyanoleuca","Blue-and-white Swallow",1,Colombia,"Valle del Cauca",3.8678322,-76.8308520,2022-07-23,obsr792981,""
23152,species,"Pygochelidon cyanoleuca","Blue-and-white Swallow",2,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Yenifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
23152,species,"Pygochelidon cyanoleuca","Blue-and-white Swallow",2,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Jennifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
23152,species,"Pygochelidon cyanoleuca","Blue-and-white Swallow",2,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr792981,""
23152,species,"Pygochelidon cyanoleuca","Blue-and-white Swallow",3,Colombia,"Valle del Cauca",3.8383471,-76.8975967,2022-07-26,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birds seen as we walked through town from the brujita stop to the entrance of the reserve.  With Andre, Sebastian, and Yenifer"
23152,species,"Pygochelidon cyanoleuca","Blue-and-white Swallow",3,Colombia,"Valle del Cauca",3.8383471,-76.8975967,2022-07-26,obsr169881,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birds seen as we walked through town from the brujita stop to the entrance of the reserve.  With Andre, Sebastian, and Yenifer"
23152,species,"Pygochelidon cyanoleuca","Blue-and-white Swallow",3,Colombia,"Valle del Cauca",3.8383471,-76.8975967,2022-07-26,obsr792981,""
23181,species,"Stelgidopteryx ruficollis","Southern Rough-winged Swallow",1,Colombia,"Valle del Cauca",3.8444195,-76.7937751,2022-07-10,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego Cueva, Maira Holguín, and Sebastian Pérez-Peña. Stationary count from the balcony next to our rooms overlooking the river. A large, fruiting Cecropia was drawing in a steady stream of frugivores."
23181,species,"Stelgidopteryx ruficollis","Southern Rough-winged Swallow",1,Colombia,"Valle del Cauca",3.8444195,-76.7937751,2022-07-10,obsr436508,"Manacus2022_LSU + Humboldt Institute. With Diego Cueva, Maira Holguín, and Sebastian Pérez-Peña. Stationary count from the balcony next to our rooms overlooking the river. A large, fruiting Cecropia was drawing in a steady stream of frugivores."
23181,species,"Stelgidopteryx ruficollis","Southern Rough-winged Swallow",1,Colombia,"Valle del Cauca",3.8444195,-76.7937751,2022-07-10,obsr792981,""
23181,species,"Stelgidopteryx ruficollis","Southern Rough-winged Swallow",1,Colombia,"Valle del Cauca",3.8444195,-76.7937751,2022-07-10,obsr803013,""
23181,species,"Stelgidopteryx ruficollis","Southern Rough-winged Swallow",2,Colombia,"Valle del Cauca",3.8384950,-76.7928820,2022-07-11,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. While standing on balcony of the sede del consejo for the surrounding communities. Balcony overlooked the river and nice swath of trees (including Cecropia) along river. We did this list prior to the official meeting with the board of directors."
23181,species,"Stelgidopteryx ruficollis","Southern Rough-winged Swallow",2,Colombia,"Valle del Cauca",3.8384950,-76.7928820,2022-07-11,obsr436508,"Manacus2022_While standing on balcony of the sede del consejo for the surrounding communities. Balcony overlooked the river and nice swath of trees (including Cecropia) along river. We did this list prior to the official meeting with the board of directors."
23181,species,"Stelgidopteryx ruficollis","Southern Rough-winged Swallow",2,Colombia,"Valle del Cauca",3.8384950,-76.7928820,2022-07-11,obsr792981,""
23181,species,"Stelgidopteryx ruficollis","Southern Rough-winged Swallow",2,Colombia,"Valle del Cauca",3.8384950,-76.7928820,2022-07-11,obsr803013,""
23181,species,"Stelgidopteryx ruficollis","Southern Rough-winged Swallow",3,Colombia,"Valle del Cauca",3.8386910,-76.7936910,2022-07-11,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Started list at highway next to the Estadero Popamamba and sede of the consejo for the surrounding communities. We then walked west and crossed the river on the hanging foot bridge to Vereda El Salto--Km 47. We then birded along the railroad tracks parallel to the river. We then walked back to the highway, walked north along highway, and ended the list near Quebrada Pericos. With Sebastian and Maira."
23181,species,"Stelgidopteryx ruficollis","Southern Rough-winged Swallow",3,Colombia,"Valle del Cauca",3.8386910,-76.7936910,2022-07-11,obsr792981,""
23181,species,"Stelgidopteryx ruficollis","Southern Rough-winged Swallow",3,Colombia,"Valle del Cauca",3.8386910,-76.7936910,2022-07-11,obsr803013,""
23198,species,"Progne chalybea","Gray-breasted Martin",10,Colombia,"Valle del Cauca",3.8444195,-76.7937751,2022-07-10,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego Cueva, Maira Holguín, and Sebastian Pérez-Peña. Stationary count from the balcony next to our rooms overlooking the river. A large, fruiting Cecropia was drawing in a steady stream of frugivores."
23198,species,"Progne chalybea","Gray-breasted Martin",10,Colombia,"Valle del Cauca",3.8444195,-76.7937751,2022-07-10,obsr436508,"Manacus2022_LSU + Humboldt Institute. With Diego Cueva, Maira Holguín, and Sebastian Pérez-Peña. Stationary count from the balcony next to our rooms overlooking the river. A large, fruiting Cecropia was drawing in a steady stream of frugivores."
23198,species,"Progne chalybea","Gray-breasted Martin",10,Colombia,"Valle del Cauca",3.8444195,-76.7937751,2022-07-10,obsr792981,""
23198,species,"Progne chalybea","Gray-breasted Martin",10,Colombia,"Valle del Cauca",3.8444195,-76.7937751,2022-07-10,obsr803013,""
23198,species,"Progne chalybea","Gray-breasted Martin",10,Colombia,"Valle del Cauca",3.8445160,-76.7938280,2022-07-26,obsr436508,Manacus2022_
23198,species,"Progne chalybea","Gray-breasted Martin",12,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-22,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Around the hotel grounds. With Andre, also Diego and Sebastian for parts."
23198,species,"Progne chalybea","Gray-breasted Martin",12,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-22,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Around the hotel grounds. With Andre, also Diego and Sebastian for parts."
23198,species,"Progne chalybea","Gray-breasted Martin",12,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-22,obsr436508,"Manacus2022_Around the hotel grounds. With Andre, also Diego and Sebastian for parts."
23198,species,"Progne chalybea","Gray-breasted Martin",12,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-22,obsr792981,""
23198,species,"Progne chalybea","Gray-breasted Martin",12,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-26,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. A few species in the rain while packing up- started the list for the Ramphocelus"
23198,species,"Progne chalybea","Gray-breasted Martin",12,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-26,obsr169881,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. A few species in the rain while packing up- started the list for the Ramphocelus"
23198,species,"Progne chalybea","Gray-breasted Martin",12,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-26,obsr792981,""
23198,species,"Progne chalybea","Gray-breasted Martin",15,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-22,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding the balcony and around the hotel with Andre and Sebastian."
23198,species,"Progne chalybea","Gray-breasted Martin",15,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-22,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding the balcony and around the hotel with Andre and Sebastian."
23198,species,"Progne chalybea","Gray-breasted Martin",15,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-22,obsr792981,""
23198,species,"Progne chalybea","Gray-breasted Martin",2,Colombia,"Valle del Cauca",3.8431610,-76.7911750,2022-07-11,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego, Maira, and Sebastian."
23198,species,"Progne chalybea","Gray-breasted Martin",2,Colombia,"Valle del Cauca",3.8435270,-76.7932520,2022-07-11,obsr436508,Manacus2022_
23198,species,"Progne chalybea","Gray-breasted Martin",2,Colombia,"Valle del Cauca",3.8435270,-76.7932520,2022-07-11,obsr792981,""
23198,species,"Progne chalybea","Gray-breasted Martin",2,Colombia,"Valle del Cauca",3.8435270,-76.7932520,2022-07-11,obsr803013,""
23198,species,"Progne chalybea","Gray-breasted Martin",2,Colombia,"Valle del Cauca",3.8444195,-76.7937751,2022-07-10,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Point count from balcony next to our rooms at Los Tubos overlooking the river. With Diego and Maira."
23198,species,"Progne chalybea","Gray-breasted Martin",2,Colombia,"Valle del Cauca",3.8444195,-76.7937751,2022-07-10,obsr436508,"Manacus2022_Point count from balcony next to our rooms at Los Tubos overlooking the river. With Diego and Maira."
23198,species,"Progne chalybea","Gray-breasted Martin",2,Colombia,"Valle del Cauca",3.8444195,-76.7937751,2022-07-10,obsr803013,""
23198,species,"Progne chalybea","Gray-breasted Martin",2,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-22,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding the balcony and around the hotel."
23198,species,"Progne chalybea","Gray-breasted Martin",2,Colombia,"Valle del Cauca",3.8685128,-76.8315208,2022-07-24,obsr792981,""
23198,species,"Progne chalybea","Gray-breasted Martin",25,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-22,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding the balcony and around the hotel with Andre."
23198,species,"Progne chalybea","Gray-breasted Martin",25,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-22,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding the balcony and around the hotel with Andre."
23198,species,"Progne chalybea","Gray-breasted Martin",4,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Yenifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
23198,species,"Progne chalybea","Gray-breasted Martin",4,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Jennifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
23198,species,"Progne chalybea","Gray-breasted Martin",4,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr792981,""
23198,species,"Progne chalybea","Gray-breasted Martin",5,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-25,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Short count for the Tigrisoma"
23198,species,"Progne chalybea","Gray-breasted Martin",5,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-25,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Short count for the Tigrisoma"
23198,species,"Progne chalybea","Gray-breasted Martin",5,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-25,obsr436508,"Manacus2022_Short count for the Tigrisoma"
23198,species,"Progne chalybea","Gray-breasted Martin",5,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-25,obsr792981,""
2325,species,"Leptotila pallida","Pallid Dove",1,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Yenifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
2325,species,"Leptotila pallida","Pallid Dove",1,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Jennifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
2325,species,"Leptotila pallida","Pallid Dove",1,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr792981,""
26157,species,"Microbates cinereiventris","Tawny-faced Gnatwren",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-10,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Hike up into the Área de Conservacón Quebrada Pericos--scouting for Manacus. Made it several hundred meters along trail before turning back. Hit one nice flock right where we turned around. Very steep climb up, reaching ~400 meters elevation or a little more."
26157,species,"Microbates cinereiventris","Tawny-faced Gnatwren",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-10,obsr436508,"Manacus2022_Hike up into the Área de Conservacón Quebrada Pericos--scouting for Manacus. Made it several hundred meters along trail before turning back. Hit one nice flock right where we turned around. Very steep climb up, reaching ~400 meters elevation or a little more."
26157,species,"Microbates cinereiventris","Tawny-faced Gnatwren",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-10,obsr792981,""
26157,species,"Microbates cinereiventris","Tawny-faced Gnatwren",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-10,obsr803013,""
26157,species,"Microbates cinereiventris","Tawny-faced Gnatwren",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-22,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Restricted access- entrance only with guide and permission. With Andre and Victor. Hiking up the very steep trail from ~230 meters elevation at the road to ~500 meters at the clearing where we ended (and had the cotingas and possible umbrellabird)."
26157,species,"Microbates cinereiventris","Tawny-faced Gnatwren",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-22,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Restricted access- entrance only with guide and permission. With Andre and Victor. Hiking up the very steep trail from ~230 meters elevation at the road to ~500 meters at the clearing where we ended (and had the cotingas and possible umbrellabird)."
26157,species,"Microbates cinereiventris","Tawny-faced Gnatwren",1,Colombia,"Valle del Cauca",3.8535890,-76.8561210,2022-07-22,obsr436508,Manacus2022_Lluvia
26157,species,"Microbates cinereiventris","Tawny-faced Gnatwren",1,Colombia,"Valle del Cauca",3.8687749,-76.8317861,2022-07-23,obsr792981,""
26157,species,"Microbates cinereiventris","Tawny-faced Gnatwren",2,Colombia,"Valle del Cauca",3.8685128,-76.8315208,2022-07-24,obsr792981,""
26157,species,"Microbates cinereiventris","Tawny-faced Gnatwren",3,Colombia,"Valle del Cauca",3.8582540,-76.8068820,2022-07-25,obsr164915,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. From edge of the town (3.85825, -76.80688) of Triana up to the wooden observation platform near second cell tower (~565 meters elevation; 3.85487, -76.81732). Very steep hike up through nice secondary/logged forest. With Eamon and guide Gustavo (from Triana). Light rain on and off."
26157,species,"Microbates cinereiventris","Tawny-faced Gnatwren",3,Colombia,"Valle del Cauca",3.8582540,-76.8068820,2022-07-25,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. From edge of the town (3.85825, -76.80688) of Triana up to the wooden observation platform near second cell tower (~565 meters elevation; 3.85487, -76.81732). Very steep hike up through nice secondary/logged forest. With Eamon and guide Gustavo (from Triana). Light rain on and off."
26182,species,"Polioptila schistaceigula","Slate-throated Gnatcatcher",1,Colombia,"Valle del Cauca",3.8580750,-76.8057300,2022-07-24,obsr436508,"Manacus2022_Guía Gustavo Banguera"
26182,species,"Polioptila schistaceigula","Slate-throated Gnatcatcher",2,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Yenifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
26182,species,"Polioptila schistaceigula","Slate-throated Gnatcatcher",2,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Jennifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
26182,species,"Polioptila schistaceigula","Slate-throated Gnatcatcher",2,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr792981,""
26182,species,"Polioptila schistaceigula","Slate-throated Gnatcatcher",2,Colombia,"Valle del Cauca",3.8569640,-76.8110970,2022-07-25,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre. Point count as an amazing flock passed by us as we descended from the cell towers towards the town of Triana."
26182,species,"Polioptila schistaceigula","Slate-throated Gnatcatcher",2,Colombia,"Valle del Cauca",3.8569640,-76.8110970,2022-07-25,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Andre. Point count as an amazing flock passed by us as we descended from the cell towers towards the town of Triana."
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",1,Colombia,"Valle del Cauca",3.8412340,-76.8748740,2022-07-23,obsr436508,Manacus2022_
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",1,Colombia,"Valle del Cauca",3.8431610,-76.7911750,2022-07-11,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego, Maira, and Sebastian."
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",1,Colombia,"Valle del Cauca",3.8435270,-76.7932520,2022-07-11,obsr436508,Manacus2022_
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",1,Colombia,"Valle del Cauca",3.8435270,-76.7932520,2022-07-11,obsr792981,""
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",1,Colombia,"Valle del Cauca",3.8435270,-76.7932520,2022-07-11,obsr803013,""
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",1,Colombia,"Valle del Cauca",3.8472427,-76.7866175,2022-07-25,obsr792981,""
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-10,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Hike up into the Área de Conservacón Quebrada Pericos--scouting for Manacus. Made it several hundred meters along trail before turning back. Hit one nice flock right where we turned around. Very steep climb up, reaching ~400 meters elevation or a little more."
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-10,obsr436508,"Manacus2022_Hike up into the Área de Conservacón Quebrada Pericos--scouting for Manacus. Made it several hundred meters along trail before turning back. Hit one nice flock right where we turned around. Very steep climb up, reaching ~400 meters elevation or a little more."
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-10,obsr792981,""
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-10,obsr803013,""
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-24,obsr164915,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon, Valentina, and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing where we ended the list."
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-24,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon, Valentina, and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing where we ended the list."
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",1,Colombia,"Valle del Cauca",3.8548700,-76.8173200,2022-07-25,obsr164915,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. List starting from wooden observation platform (~565 m elevation; 3.85487, -76.81732) near second cell tower and ending a little higher in elevation but several hundred meters back on the trail to Triana (before descending steeply). With Eamon and for a little bit with guide Gustavo."
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",1,Colombia,"Valle del Cauca",3.8548700,-76.8173200,2022-07-25,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. List starting from wooden observation platform (~565 m elevation; 3.85487, -76.81732) near second cell tower and ending a little higher in elevation but several hundred meters back on the trail to Triana (before descending steeply). With Eamon and for a little bit with guide Gustavo."
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",1,Colombia,"Valle del Cauca",3.8580750,-76.8057300,2022-07-24,obsr436508,"Manacus2022_Guía Gustavo Banguera"
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",1,Colombia,"Valle del Cauca",3.8582540,-76.8068820,2022-07-25,obsr164915,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. From edge of the town (3.85825, -76.80688) of Triana up to the wooden observation platform near second cell tower (~565 meters elevation; 3.85487, -76.81732). Very steep hike up through nice secondary/logged forest. With Eamon and guide Gustavo (from Triana). Light rain on and off."
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",1,Colombia,"Valle del Cauca",3.8582540,-76.8068820,2022-07-25,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. From edge of the town (3.85825, -76.80688) of Triana up to the wooden observation platform near second cell tower (~565 meters elevation; 3.85487, -76.81732). Very steep hike up through nice secondary/logged forest. With Eamon and guide Gustavo (from Triana). Light rain on and off."
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",1,Colombia,"Valle del Cauca",3.8710730,-76.8320980,2022-07-25,obsr436508,Manacus2022_
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",2,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Yenifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",2,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Jennifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",2,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr792981,""
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",2,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-23,obsr164915,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing. This list includes doubling back to check nets so we passed through the middle elevations multiple times."
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",2,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-23,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing. This list includes doubling back to check nets so we passed through the middle elevations multiple times."
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",2,Colombia,"Valle del Cauca",3.8685128,-76.8315208,2022-07-24,obsr792981,""
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",2,Colombia,"Valle del Cauca",3.8705083,-76.8323307,2022-07-22,obsr792981,""
26249,species,"Microcerculus marginatus","Scaly-breasted Wren",3,Colombia,"Valle del Cauca",3.8687749,-76.8317861,2022-07-23,obsr792981,""
