tax_order,category,sci_name,comm_name,exotic,count,country,state,lat,lon,dates,observer,media,gui,comments
12328,species,"Pionus menstruus","Blue-headed Parrot","",2,Colombia,"Nariño",2.5808959,-77.9410282,5/6/22,obsr164410,0,URN:CornellLabOfOrnithology:EBIRD:OBS1418109888,"Sendero atrás de la sede de Chanzará. Fincas de plátano y yuca atravesadas por remanentes de bosque inundable ""guandal"" con algunos árboles de Nato y predominancia de Naidí"
12328,species,"Pionus menstruus","Blue-headed Parrot","",2,Colombia,"Nariño",2.5808959,-77.9410282,5/6/22,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS1422947708,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",2,Colombia,"Nariño",2.604152,-77.929198,7/28/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507556292,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. In Buenavista for the meeting with the consejo. With Eamon, Diego, and Sebastian."
12328,species,"Pionus menstruus","Blue-headed Parrot","",2,Colombia,"Nariño",2.604152,-77.929198,7/28/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488139256,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. In Buenavista for the meeting with the consejo. With Eamon, Diego, and Sebastian."
12328,species,"Pionus menstruus","Blue-headed Parrot","",2,Colombia,"Nariño",2.604152,-77.929198,7/28/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1508318852,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. In Buenavista for the meeting with the consejo. With Eamon, Diego, and Sebastian."
12328,species,"Pionus menstruus","Blue-headed Parrot","",2,Colombia,"Nariño",2.604152,-77.929198,7/28/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507643445,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",2,Colombia,"Nariño",2.6426477,-78.0650711,12/13/21,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS1465582402,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",2,Colombia,"Nariño",2.6426477,-78.0650711,4/4/18,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS676481237,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",2,Colombia,"Nariño",2.6426477,-78.0650711,5/5/22,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS1423103367,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",2,Colombia,"Nariño",2.653057,-78.286562,12/3/03,obsr235630,0,URN:CornellLabOfOrnithology:EBIRD:OBS290484946,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",2,Colombia,"Nariño",2.653057,-78.286562,12/3/03,obsr472286,0,URN:CornellLabOfOrnithology:EBIRD:OBS290485462,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",2,Colombia,"Nariño",2.653057,-78.286562,8/18/03,obsr235630,0,URN:CornellLabOfOrnithology:EBIRD:OBS290499983,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",3,Colombia,"Nariño",2.582102,-77.941919,7/27/22,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1492539902,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding in the village with some local kids."
12328,species,"Pionus menstruus","Blue-headed Parrot","",3,Colombia,"Nariño",2.653057,-78.286562,12/14/03,obsr235630,0,URN:CornellLabOfOrnithology:EBIRD:OBS290503803,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",3,Colombia,"Nariño",2.653057,-78.286562,12/14/03,obsr472286,0,URN:CornellLabOfOrnithology:EBIRD:OBS290504055,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",3,Colombia,"Nariño",2.653057,-78.286562,5/14/22,obsr1683145,0,URN:CornellLabOfOrnithology:EBIRD:OBS1428365710,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",3,Colombia,"Nariño",2.653057,-78.286562,7/6/00,obsr536137,0,URN:CornellLabOfOrnithology:EBIRD:OBS345776647,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",5,Colombia,"Nariño",2.6426477,-78.0650711,4/5/18,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS676479519,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",5,Colombia,"Nariño",2.6426477,-78.0650711,5/14/16,obsr461795,0,URN:CornellLabOfOrnithology:EBIRD:OBS402424174,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",5,Colombia,"Nariño",2.6426477,-78.0650711,5/14/16,obsr472286,0,URN:CornellLabOfOrnithology:EBIRD:OBS404085895,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",X,Colombia,"Nariño",2.5458333,-78.3036667,11/10/06,obsr662926,0,URN:CornellLabOfOrnithology:EBIRD:OBS865923021,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",X,Colombia,"Nariño",2.5458333,-78.3036667,8/6/03,obsr136735,0,URN:CornellLabOfOrnithology:EBIRD:OBS275271843,""
12347,species,"Amazona autumnalis","Red-lored Parrot","",1,Colombia,"Nariño",2.5480874,-77.9398083,10/22/20,obsr504374,0,URN:CornellLabOfOrnithology:EBIRD:OBS1000889692,""
