tax_order,category,sci_name,comm_name,exotic,count,country,state,lat,lon,dates,observer,media,gui,comments
10459,species,"Ramphastos brevis","Choco Toucan","",2,Colombia,"Chocó",5.574783,-77.495739,7/20/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1483079690,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. FYI had one earlier observation this morning: an incidental on hike out to nets on Camino to Rio Arusisito. It was a recording of a high pitched song. Started current list at far nets on Camino to Rio Arusisito. With Sammy as guide. Stopped list when torrential rain started."
10459,species,"Ramphastos brevis","Choco Toucan","",2,Colombia,"Chocó",5.6121815,-77.4346994,7/17/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485333060,""
10459,species,"Ramphastos brevis","Choco Toucan","",2,Colombia,"Chocó",5.615531,-77.428772,7/13/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486652533,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Valeria and Glenn woke at 4 and hiked down beach to meet Andre at Termales. We then walked down path towards Playa Terco and met our guide Guere Guere at his house. A colorful older gentleman from Bogota [AEM edit: from Medellin I think] and former world traveler living a bit of a retired pirate’s life. Walked down beach and took a side path to reach Quebrada El Terco. A gentle, sandy stream through excellent forest. Shallow enough for boots for the most part. Where the valley narrowed we took a side trail up to a ridge that connected with the trails of El Cantil lodge and explored a bit up there. We returned to the steam around 10 and walked a short ways further up the stream to an impressive cascade with a small pool for swimming. Guere Guere went in his birthday suit; Andre, Valeria, y yo were a bit more modest."
10459,species,"Ramphastos brevis","Choco Toucan","",2,Colombia,"Chocó",5.616211,-77.429894,7/15/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1480636760,Manacus2022_
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",1,Colombia,"Chocó",5.570735,-77.4970339,7/20/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498853134,Manacus2022_
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",1,Colombia,"Chocó",5.5712682,-77.5018555,7/19/22,obsr436508,1,URN:CornellLabOfOrnithology:EBIRD:OBS1498845107,Manacus2022_
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",1,Colombia,"Chocó",5.572016,-77.498527,7/19/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1482382049,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Armancio as guide, we started at the El Amargal clearing then walked the Camino hasta Cuchilla de Arusí. Ending at clearing near the cuchilla (ridgetop) where we ate breakfast and hung out for a while. Good lighting and open views there for some canopy birds."
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",1,Colombia,"Chocó",5.5992769,-77.4439211,7/15/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1480700926,""
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",1,Colombia,"Chocó",5.606129,-77.441643,7/18/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1481750386,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego, Sebastian, and Maira. Started at our lodging and walked to beach."
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",1,Colombia,"Chocó",5.606129,-77.441643,7/18/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1505239329,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego, Sebastian, and Maira. Started at our lodging and walked to beach."
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",1,Colombia,"Chocó",5.606129,-77.441643,7/18/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1504763068,""
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",1,Colombia,"Chocó",5.6121815,-77.4346994,7/17/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485333038,""
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",2,Colombia,"Chocó",5.5729971,-77.4985549,7/20/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1484893428,""
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",2,Colombia,"Chocó",5.573303,-77.5017706,7/20/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1505744129,"Manacus2022_ Really nice flock right at the El Amargal clearing! And a bonus Brown Booby flyby."
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",2,Colombia,"Chocó",5.573303,-77.5017706,7/20/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1484890932,""
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",2,Colombia,"Chocó",5.5996931,-77.4434678,7/14/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1480700609,""
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",2,Colombia,"Chocó",5.6026791,-77.4427408,7/13/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485333095,""
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",2,Colombia,"Chocó",5.605836,-77.442063,7/8/21,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1199302251,""
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",2,Colombia,"Chocó",5.615531,-77.428772,7/13/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486652506,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Valeria and Glenn woke at 4 and hiked down beach to meet Andre at Termales. We then walked down path towards Playa Terco and met our guide Guere Guere at his house. A colorful older gentleman from Bogota [AEM edit: from Medellin I think] and former world traveler living a bit of a retired pirate’s life. Walked down beach and took a side path to reach Quebrada El Terco. A gentle, sandy stream through excellent forest. Shallow enough for boots for the most part. Where the valley narrowed we took a side trail up to a ridge that connected with the trails of El Cantil lodge and explored a bit up there. We returned to the steam around 10 and walked a short ways further up the stream to an impressive cascade with a small pool for swimming. Guere Guere went in his birthday suit; Andre, Valeria, y yo were a bit more modest."
10668,species,"Melanerpes pucherani","Black-cheeked Woodpecker","",3,Colombia,"Chocó",5.6093966,-77.4379078,7/9/21,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1236903795,""
110,species,"Crypturellus kerriae","Choco Tinamou","",1,Colombia,"Chocó",5.616211,-77.429894,7/15/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1480636743,Manacus2022_
11229,species,"Dryocopus lineatus","Lineated Woodpecker","",1,Colombia,"Chocó",5.6093966,-77.4379078,7/9/21,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1236903791,""
11229,species,"Dryocopus lineatus","Lineated Woodpecker","",2,Colombia,"Chocó",5.6055356,-77.4416193,7/12/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485332152,""
11229,species,"Dryocopus lineatus","Lineated Woodpecker","",2,Colombia,"Chocó",5.606129,-77.441643,7/13/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1503709244,""
11443,species,"Herpetotheres cachinnans","Laughing Falcon","",1,Colombia,"Chocó",5.6121815,-77.4346994,7/17/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485333042,""
11559,species,"Falco rufigularis","Bat Falcon","",2,Colombia,"Chocó",5.605828,-77.441693,7/16/22,obsr169881,1,URN:CornellLabOfOrnithology:EBIRD:OBS1486652577,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022."
11559,species,"Falco rufigularis","Bat Falcon","",2,Colombia,"Chocó",5.605828,-77.441693,7/16/22,obsr436508,1,URN:CornellLabOfOrnithology:EBIRD:OBS1480645554,Manacus2022_
12303,species,"Pyrilia pulchra","Rose-faced Parrot","",10,Colombia,"Chocó",5.6026791,-77.4427408,7/13/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1485333109,""
12303,species,"Pyrilia pulchra","Rose-faced Parrot","",2,Colombia,"Chocó",5.570735,-77.4970339,7/20/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498853142,Manacus2022_
12303,species,"Pyrilia pulchra","Rose-faced Parrot","",6,Colombia,"Chocó",5.5992769,-77.4439211,7/15/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1480700935,""
12303,species,"Pyrilia pulchra","Rose-faced Parrot","",6,Colombia,"Chocó",5.615531,-77.428772,7/13/22,obsr169881,1,URN:CornellLabOfOrnithology:EBIRD:OBS1486652509,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Valeria and Glenn woke at 4 and hiked down beach to meet Andre at Termales. We then walked down path towards Playa Terco and met our guide Guere Guere at his house. A colorful older gentleman from Bogota [AEM edit: from Medellin I think] and former world traveler living a bit of a retired pirate’s life. Walked down beach and took a side path to reach Quebrada El Terco. A gentle, sandy stream through excellent forest. Shallow enough for boots for the most part. Where the valley narrowed we took a side trail up to a ridge that connected with the trails of El Cantil lodge and explored a bit up there. We returned to the steam around 10 and walked a short ways further up the stream to an impressive cascade with a small pool for swimming. Guere Guere went in his birthday suit; Andre, Valeria, y yo were a bit more modest."
